Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-11-09,2021,11,9,†,13.5,,5.5,,9.5,,8.5,,0.0,,6.9,,0.0,,6.9,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-11-10,2021,11,10,†,13.0,,0.0,,6.5,,11.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-11-11,2021,11,11,†,12.0,,1.0,,6.5,,11.5,,0.0,,1.0,,0.0,,1.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-11-12,2021,11,12,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-11-13,2021,11,13,†,7.5,,3.0,,5.3,,12.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-11-14,2021,11,14,†,5.5,,1.5,,3.5,,14.5,,0.0,,9.2,,0.0,T,9.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-11-15,2021,11,15,†,5.0,,0.0,,2.5,,15.5,,0.0,,0.2,,0.0,,0.2,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-11-16,2021,11,16,†,7.0,,-2.0,,2.5,,15.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-11-17,2021,11,17,†,17.0,,-1.0,,8.0,,10.0,,0.0,,1.2,,0.0,,1.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-11-18,2021,11,18,†,8.0,,5.0,,6.5,,11.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-11-19,2021,11,19,†,5.5,,0.5,,3.0,,15.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-11-20,2021,11,20,†,5.5,,-3.5,,1.0,,17.0,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-11-21,2021,11,21,†,7.5,,-2.5,,2.5,,15.5,,0.0,,5.6,,0.0,,5.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-11-22,2021,11,22,†,2.5,,-1.5,,0.5,,17.5,,0.0,,0.2,,0.0,T,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-11-23,2021,11,23,†,3.5,,-5.0,,-0.8,,18.8,,0.0,,0.0,,0.0,,0.0,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-11-24,2021,11,24,†,8.0,,-5.5,,1.3,,16.7,,0.0,,6.2,,0.0,,6.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-11-25,2021,11,25,†,7.0,,4.5,,5.8,,12.2,,0.0,,2.8,,0.0,T,2.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-11-26,2021,11,26,†,0.0,,-2.0,,-1.0,,19.0,,0.0,,0.0,,0.0,T,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-11-27,2021,11,27,†,1.5,,-5.5,,-2.0,,20.0,,0.0,,0.0,,6.4,,2.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-11-28,2021,11,28,†,0.0,,-3.0,,-1.5,,19.5,,0.0,,0.0,,5.0,,2.8,,6.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-11-29,2021,11,29,†,0.5,,-9.0,,-4.3,,22.3,,0.0,,0.0,,0.2,,0.2,,3.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-11-30,2021,11,30,†,3.0,,-6.5,,-1.8,,19.8,,0.0,,0.0,T,0.0,T,0.0,T,3.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-01,2021,12,1,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-02,2021,12,2,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-03,2021,12,3,†,2.5,,-1.0,,0.8,,17.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-04,2021,12,4,†,5.0,,-1.0,,2.0,,16.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-05,2021,12,5,†,10.0,,-2.0,,4.0,,14.0,,0.0,,19.2,,0.0,T,19.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-06,2021,12,6,†,10.5,,-0.5,,5.0,,13.0,,0.0,,0.8,,1.0,,1.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-07,2021,12,7,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-08,2021,12,8,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-09,2021,12,9,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-10,2021,12,10,†,12.5,,-5.0,,3.8,,14.2,,0.0,,20.4,,0.0,,20.4,,2.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-11,2021,12,11,†,18.0,,-1.0,,8.5,,9.5,,0.0,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-12,2021,12,12,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-13,2021,12,13,†,9.5,,1.5,,5.5,,12.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-14,2021,12,14,†,7.0,,-1.5,,2.8,,15.2,,0.0,,1.2,,0.0,,1.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-15,2021,12,15,†,12.5,,1.5,,7.0,,11.0,,0.0,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-16,2021,12,16,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-17,2021,12,17,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-18,2021,12,18,†,-0.5,,-3.0,,-1.8,,19.8,,0.0,,0.0,,7.0,,8.2,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-19,2021,12,19,†,-2.0,,-6.0,,-4.0,,22.0,,0.0,,0.0,,0.0,,0.0,,4.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-20,2021,12,20,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-21,2021,12,21,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-22,2021,12,22,†,0.0,,-3.5,,-1.8,,19.8,,0.0,,0.0,,0.0,T,0.0,,3.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-23,2021,12,23,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-24,2021,12,24,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-25,2021,12,25,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-26,2021,12,26,†,3.0,,-3.0,,0.0,,18.0,,0.0,,0.0,,0.4,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-27,2021,12,27,†,3.0,,-6.0,,-1.5,,19.5,,0.0,,0.0,T,2.0,,2.0,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-28,2021,12,28,†,2.0,,-3.0,,-0.5,,18.5,,0.0,,0.0,,0.4,,1.0,,1.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-29,2021,12,29,†,2.0,,-1.0,,0.5,,17.5,,0.0,,0.0,T,0.0,,0.0,T,1.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-30,2021,12,30,†,2.0,,-1.0,,0.5,,17.5,,0.0,,0.0,T,0.0,,0.0,T,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-12-31,2021,12,31,†,6.5,,-2.0,,2.3,,15.7,,0.0,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-01,2022,1,1,†,4.0,,1.0,,2.5,,15.5,,0.0,,0.0,,3.0,,3.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-02,2022,1,2,†,-6.0,,-8.0,,-7.0,,25.0,,0.0,,0.0,,1.0,,1.0,,3.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-03,2022,1,3,†,-4.0,,-16.5,,-10.3,,28.3,,0.0,,0.0,,0.0,,0.0,,4.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-04,2022,1,4,†,4.0,,-10.0,,-3.0,,21.0,,0.0,,0.0,T,0.0,T,0.0,T,3.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-05,2022,1,5,†,3.5,,-3.5,,0.0,,18.0,,0.0,,1.2,,0.0,T,1.2,,2.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-06,2022,1,6,†,-3.0,,-7.5,,-5.3,,23.3,,0.0,,0.0,,0.2,,0.2,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-07,2022,1,7,†,-7.0,,-13.0,,-10.0,,28.0,,0.0,,0.0,,0.0,,0.0,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-08,2022,1,8,†,2.5,,-16.0,,-6.8,,24.8,,0.0,,0.0,T,0.0,,0.0,T,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-09,2022,1,9,†,3.5,,-4.5,,-0.5,,18.5,,0.0,,0.0,,0.0,,0.0,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-10,2022,1,10,†,-9.0,,-10.0,,-9.5,,27.5,,0.0,,0.0,,0.0,T,0.0,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-11,2022,1,11,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-12,2022,1,12,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-13,2022,1,13,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-14,2022,1,14,†,-7.5,,-12.5,,-10.0,,28.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-15,2022,1,15,†,-12.5,,-22.0,,-17.3,,35.3,,0.0,,0.0,,0.0,T,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-16,2022,1,16,†,-3.0,,-18.5,,-10.8,,28.8,,0.0,,0.0,,31.0,,31.0,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-17,2022,1,17,†,-3.5,,-6.0,,-4.8,,22.8,,0.0,,0.0,,14.4,,10.0,,31.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-18,2022,1,18,†,3.0,,-12.0,,-4.5,,22.5,,0.0,,0.0,,1.2,,1.2,,40.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-19,2022,1,19,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-20,2022,1,20,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-21,2022,1,21,†,-8.0,,-26.0,,-17.0,,35.0,,0.0,,0.0,,0.0,T,0.0,,30.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-22,2022,1,22,†,-4.5,,-21.5,,-13.0,,31.0,,0.0,,0.0,,0.0,T,0.0,,30.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-23,2022,1,23,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-24,2022,1,24,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-25,2022,1,25,†,-7.0,,-12.0,,-9.5,,27.5,,0.0,,0.0,,0.0,T,0.0,,30.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-26,2022,1,26,†,-8.0,,-19.5,,-13.8,,31.8,,0.0,,0.0,,0.0,T,0.0,,29.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-27,2022,1,27,†,-4.0,,-16.5,,-10.3,,28.3,,0.0,,0.0,,0.0,T,0.0,,29.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-28,2022,1,28,†,-11.0,,-18.5,,-14.8,,32.8,,0.0,,0.0,,0.0,,0.0,,27.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-29,2022,1,29,†,-10.0,,-22.0,,-16.0,,34.0,,0.0,,0.0,,0.0,,0.0,,25.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-30,2022,1,30,†,-4.5,,-20.5,,-12.5,,30.5,,0.0,,0.0,,0.0,,0.0,,25.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-01-31,2022,1,31,†,0.0,,-7.0,,-3.5,,21.5,,0.0,,0.0,,0.0,,0.0,,25.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-01,2022,2,1,†,4.5,,-12.5,,-4.0,,22.0,,0.0,,0.0,T,0.0,,0.0,T,25.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-02,2022,2,2,†,4.0,,-1.0,,1.5,,16.5,,0.0,,4.2,,5.0,,13.4,,25.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-03,2022,2,3,†,-5.5,,-9.0,,-7.3,,25.3,,0.0,,0.0,,3.0,,4.8,,28.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-04,2022,2,4,†,-9.0,,-14.0,,-11.5,,29.5,,0.0,,0.0,,0.0,,0.0,,31.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-05,2022,2,5,†,-5.5,,-16.0,,-10.8,,28.8,,0.0,,0.0,,0.0,,0.0,,30.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-06,2022,2,6,†,1.0,,-15.5,,-7.3,,25.3,,0.0,,0.0,,0.0,,0.0,,29.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-07,2022,2,7,†,4.0,,-4.0,,0.0,,18.0,,0.0,,0.0,,0.0,T,0.0,,27.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-08,2022,2,8,†,-0.5,,-4.0,,-2.3,,20.3,,0.0,,0.0,,0.0,,0.0,,26.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-09,2022,2,9,†,7.0,,-10.0,,-1.5,,19.5,,0.0,,0.0,T,0.0,T,0.0,T,26.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-10,2022,2,10,†,2.0,,0.0,,1.0,,17.0,,0.0,,0.0,,0.0,T,0.0,,25.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-11,2022,2,11,†,3.5,,-2.0,,0.8,,17.2,,0.0,,0.0,T,0.0,,0.0,T,25.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-12,2022,2,12,†,-5.0,,-8.5,,-6.8,,24.8,,0.0,,0.0,,0.0,,0.0,,23.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-13,2022,2,13,†,-8.5,,-18.0,,-13.3,,31.3,,0.0,,0.0,,0.0,,0.0,,23.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-14,2022,2,14,†,-8.0,,-18.0,,-13.0,,31.0,,0.0,,0.0,,0.0,,0.0,,22.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-15,2022,2,15,†,-1.0,,-13.0,,-7.0,,25.0,,0.0,,0.0,,0.0,,0.0,,22.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-16,2022,2,16,†,10.5,,-6.5,,2.0,,16.0,,0.0,,0.0,T,0.0,,0.0,T,22.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-17,2022,2,17,†,5.5,,-0.5,,2.5,,15.5,,0.0,,3.6,,16.4,,20.0,,14.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-18,2022,2,18,†,-5.5,,-13.0,,-9.3,,27.3,,0.0,,0.0,,2.0,,2.4,,25.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-19,2022,2,19,†,-5.5,,-9.0,,-7.3,,25.3,,0.0,,0.0,,1.0,,0.4,,24.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-20,2022,2,20,†,7.0,,-11.5,,-2.3,,20.3,,0.0,,0.0,,0.0,,0.0,,23.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-21,2022,2,21,†,6.0,,-0.5,,2.8,,15.2,,0.0,,0.0,,0.0,,0.0,,18.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-22,2022,2,22,†,9.0,,-2.0,,3.5,,14.5,,0.0,,5.8,,0.0,,5.8,,14.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-23,2022,2,23,†,-3.5,,-8.0,,-5.8,,23.8,,0.0,,0.0,,0.0,,0.0,,13.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-24,2022,2,24,†,-5.0,,-13.0,,-9.0,,27.0,,0.0,,0.0,,1.0,,4.0,,10.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-25,2022,2,25,†,-5.5,,-11.0,,-8.3,,26.3,,0.0,,0.0,,1.0,,1.4,,11.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-26,2022,2,26,†,-1.5,,-15.5,,-8.5,,26.5,,0.0,,0.0,,0.0,,0.0,,13.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-27,2022,2,27,†,1.5,,-5.5,,-2.0,,20.0,,0.0,,0.0,,0.0,T,0.0,,13.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-02-28,2022,2,28,†,-1.5,,-16.0,,-8.8,,26.8,,0.0,,0.0,,0.0,T,0.0,,13.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-01,2022,3,1,†,5.0,,-7.5,,-1.3,,19.3,,0.0,,0.0,,0.0,T,0.0,,7.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-02,2022,3,2,†,2.5,,-4.5,,-1.0,,19.0,,0.0,,0.0,,0.2,,0.8,,6.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-03,2022,3,3,†,-4.5,,-11.0,,-7.8,,25.8,,0.0,,0.0,,0.0,,0.0,,8.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-04,2022,3,4,†,1.0,,-11.5,,-5.3,,23.3,,0.0,,0.0,,0.0,,0.0,,8.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-05,2022,3,5,†,9.5,,-6.0,,1.8,,16.2,,0.0,,1.6,,0.0,,1.6,,8.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-06,2022,3,6,†,15.5,,-0.5,,7.5,,10.5,,0.0,,2.2,,0.0,T,2.2,,7.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-07,2022,3,7,†,1.5,,-0.5,,0.5,,17.5,,0.0,,2.8,,1.4,,5.2,,4.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-08,2022,3,8,†,2.5,,-4.0,,-0.8,,18.8,,0.0,,0.0,,0.0,,0.0,,6.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-09,2022,3,9,†,5.5,,-5.0,,0.3,,17.7,,0.0,,0.0,,0.0,,0.0,,5.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-10,2022,3,10,†,4.5,,-3.0,,0.8,,17.2,,0.0,,0.0,,1.0,,1.0,,4.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-11,2022,3,11,†,-0.5,,-4.0,,-2.3,,20.3,,0.0,,0.0,,3.0,,3.0,,4.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-12,2022,3,12,†,-4.0,,-7.5,,-5.8,,23.8,,0.0,,0.0,,0.0,,0.0,,7.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-13,2022,3,13,†,0.0,,-10.5,,-5.3,,23.3,,0.0,,0.0,,1.2,,0.6,,5.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-14,2022,3,14,†,7.0,,-8.0,,-0.5,,18.5,,0.0,,0.0,,1.0,,1.0,,6.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-15,2022,3,15,†,2.0,,0.0,,1.0,,17.0,,0.0,,0.0,,3.8,,9.6,,1.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-16,2022,3,16,†,6.5,,-0.5,,3.0,,15.0,,0.0,,0.0,,0.0,,0.0,,2.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-17,2022,3,17,†,18.5,,-0.5,,9.0,,9.0,,0.0,,0.0,,0.0,,0.0,,1.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-18,2022,3,18,†,14.0,,5.0,,9.5,,8.5,,0.0,,0.0,,0.0,,0.0,,1.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-19,2022,3,19,†,9.0,,5.0,,7.0,,11.0,,0.0,,9.6,,0.0,,9.6,,1.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-20,2022,3,20,†,12.0,,1.5,,6.8,,11.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-21,2022,3,21,†,13.5,,-1.0,,6.3,,11.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-22,2022,3,22,†,8.0,,-4.5,,1.8,,16.2,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-23,2022,3,23,†,5.5,,0.5,,3.0,,15.0,,0.0,,18.8,,0.0,,18.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-24,2022,3,24,†,11.0,,0.5,,5.8,,12.2,,0.0,,0.4,,0.0,,0.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-25,2022,3,25,†,6.0,,2.0,,4.0,,14.0,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-26,2022,3,26,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-27,2022,3,27,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-28,2022,3,28,†,-5.0,,-11.5,,-8.3,,26.3,,0.0,,0.0,,0.0,,0.0,,1.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-29,2022,3,29,†,2.5,,-8.5,,-3.0,,21.0,,0.0,,0.0,,0.0,,0.0,,1.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-30,2022,3,30,†,13.0,,-6.0,,3.5,,14.5,,0.0,,2.6,,1.0,,5.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-03-31,2022,3,31,†,18.0,,0.0,,9.0,,9.0,,0.0,,0.2,,1.0,,1.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-01,2022,4,1,†,3.0,,0.0,,1.5,,16.5,,0.0,,1.0,,0.0,,1.0,,1.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-02,2022,4,2,†,7.0,,-5.5,,0.8,,17.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-03,2022,4,3,†,6.5,,0.0,,3.3,,14.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-04,2022,4,4,†,8.0,,-3.0,,2.5,,15.5,,0.0,,0.6,,0.0,,0.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-05,2022,4,5,†,12.0,,3.0,,7.5,,10.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-06,2022,4,6,†,12.5,,6.5,,9.5,,8.5,,0.0,,8.0,,0.0,,8.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-07,2022,4,7,†,15.5,,5.5,,10.5,,7.5,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-08,2022,4,8,†,10.5,,0.5,,5.5,,12.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-09,2022,4,9,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-10,2022,4,10,†,9.0,,0.0,,4.5,,13.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-11,2022,4,11,†,11.5,,-2.0,,4.8,,13.2,,0.0,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-12,2022,4,12,†,17.0,,4.5,,10.8,,7.2,,0.0,,0.2,,0.0,,0.2,,0.0,,,,,
